Theta,Alpha,Low_beta,High_beta,Gamma,Class
0.016157,0.041338,0.046205,0.016687,0.016604,righthand
29.428688,35.728413,20.114133,9.536366,7.098446,righthand
27.246385,33.466637,20.029007,9.002096,7.36062,righthand
0.02979,0.026033,0.028785,0.039327,0.033796,righthand
0.016157,0.041338,0.046205,0.016687,0.016604,righthand
29.428688,35.728413,20.114133,9.536366,7.098446,righthand
27.246385,33.466637,20.029007,9.002096,7.36062,righthand
0.02979,0.026033,0.028785,0.039327,0.033796,righthand
0.016157,0.041338,0.046205,0.016687,0.016604,righthand
29.428688,35.728413,20.114133,9.536366,7.098446,righthand
27.246385,33.466637,20.029007,9.002096,7.36062,righthand
0.02979,0.026033,0.028785,0.039327,0.033796,righthand
0.016157,0.041338,0.046205,0.016687,0.016604,righthand
29.428688,35.728413,20.114133,9.536366,7.098446,righthand
27.246385,33.466637,20.029007,9.002096,7.36062,righthand
0.02979,0.026033,0.028785,0.039327,0.033796,righthand
0.016157,0.041338,0.046205,0.016687,0.016604,righthand
29.428688,35.728413,20.114133,9.536366,7.098446,righthand
27.246385,33.466637,20.029007,9.002096,7.36062,righthand
0.02979,0.026033,0.028785,0.039327,0.033796,righthand
0.016157,0.041338,0.046205,0.016687,0.016604,righthand
29.428688,35.728413,20.114133,9.536366,7.098446,righthand
27.246385,33.466637,20.029007,9.002096,7.36062,righthand
0.02979,0.026033,0.028785,0.039327,0.033796,righthand
0.016157,0.041338,0.046205,0.016687,0.016604,righthand
29.428688,35.728413,20.114133,9.536366,7.098446,righthand
27.246385,33.466637,20.029007,9.002096,7.36062,righthand
0.02979,0.026033,0.028785,0.039327,0.033796,righthand
0.016157,0.041338,0.046205,0.016687,0.016604,righthand
29.428688,35.728413,20.114133,9.536366,7.098446,righthand
27.246385,33.466637,20.029007,9.002096,7.36062,righthand
0.02979,0.026033,0.028785,0.039327,0.033796,righthand
0.016157,0.041338,0.046205,0.016687,0.016604,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
0.081231,0.061183,0.105398,0.060811,0.021546,righthand
53.054479,17.936363,33.203456,21.432266,7.748051,righthand
39.880792,19.472966,34.409299,16.862193,7.931161,righthand
0.105818,0.043363,0.031785,0.038047,0.043647,righthand
